Date,sentiment_score,Close
2020-01-06,0.9001,1.5800018310546875
2020-01-07,0.2787,0.6500015258789062
2020-01-08,0.0,0.0699996948242187
2020-01-15,0.0,-0.8300018310546875
2020-01-21,0.34,-1.19000244140625
2020-01-28,0.0,2.0699996948242188
2020-01-30,0.34,1.7600021362304688
2020-01-31,0.5267,11.360000610351562
2020-02-03,0.31105,-1.8700027465820312
2020-02-10,0.0,-0.9899978637695312
2020-02-28,0.0,8.110000610351562
2020-03-02,0.0,4.3600006103515625
2020-03-03,0.0,-0.6699981689453125
2020-03-04,0.2225499999999999,8.199996948242188
2020-03-05,0.18775625,-10.68000030517578
2020-03-16,0.0,3.2399978637695312
2020-03-17,0.24635,7.610000610351562
2020-03-24,0.875,2.9300079345703125
2020-03-30,0.7531,-4.760009765625
2020-03-31,0.13616,-9.1199951171875
2020-04-01,0.0,-15.06999969482422
2020-04-02,0.28752,6.269996643066406
2020-04-03,0.1191,-5.2599945068359375
2020-04-06,-0.0808166666666666,-9.19000244140625
2020-04-07,0.4728,4.05999755859375
2020-04-08,0.3612,6.700004577636719
2020-04-09,0.7783,11.409996032714844
2020-04-13,0.296,5.970001220703125
2020-04-14,0.0487999999999999,9.669998168945312
2020-04-16,-0.1720666666666666,-0.1999969482421875
2020-04-20,0.0,-5.720001220703125
2020-04-22,0.34,18.839996337890625
2020-04-23,0.3404,-10.289993286132812
2020-04-24,0.2108,5.8000030517578125
2020-04-27,0.128,-7.8800048828125
2020-04-28,0.148,-10.240005493164062
2020-04-29,0.1531,-11.30999755859375
2020-04-30,0.0593,3.389999389648437
2020-05-01,-0.08895,4.8800048828125
2020-05-04,0.0,1.3800048828125
2020-05-05,0.0,4.769989013671875
2020-05-07,0.0,-2.400009155273437
2020-05-11,0.38915,-5.44000244140625
2020-05-12,0.0,6.100006103515625
2020-05-13,0.0,0.7700042724609375
2020-05-15,0.23435,-10.139999389648438
2020-05-19,0.0,1.8000030517578125
2020-05-20,0.1531,-3.4499969482421875
2020-05-21,0.2023,-0.970001220703125
2020-05-22,0.3818,-7.05999755859375
2020-05-26,0.0,-2.029998779296875
2020-05-27,0.0,1.5800018310546875
2020-05-29,0.3182,24.669998168945312
2020-06-01,0.24338,3.930007934570313
2020-06-02,0.1169,15.789993286132812
2020-06-03,-0.0046384615384615,-13.519989013671877
2020-06-04,0.0,-2.75
2020-06-05,0.0,2.2299957275390625
2020-06-08,0.6956,-4.4000091552734375
2020-06-09,0.0,15.590011596679688
2020-06-11,0.0,-2.5500030517578125
2020-06-12,0.4939,19.5
2020-06-15,0.2633,3.5399932861328125
2020-06-16,0.0,-5.8000030517578125
2020-06-18,0.5106,1.9099884033203125
2020-06-19,0.25,7.790008544921875
2020-06-22,0.0,1.5399932861328125
2020-06-23,0.5719,3.089996337890625
2020-06-24,-0.1211666666666666,3.610015869140625
2020-06-25,0.0,-2.71002197265625
2020-06-26,-0.0568666666666666,-8.239990234375
2020-06-29,-0.28595,4.979995727539063
2020-07-02,0.7003,-0.739990234375
2020-07-06,0.128,1.100006103515625
2020-07-07,0.2468,4.220001220703125
2020-07-08,0.03515,3.199981689453125
2020-07-13,0.2732,-0.28997802734375
2020-07-15,0.57625,-7.680007934570312
2020-07-16,0.0,-2.0
2020-07-17,-0.05135,22.03999328613281
2020-07-21,0.31845,0.739990234375
2020-07-22,0.0,-9.67999267578125
2020-07-23,0.0,-4.94000244140625
2020-07-24,0.0258,5.7700042724609375
2020-07-27,0.6249,-0.1500091552734375
2020-07-30,0.26335,3.910003662109375
2020-08-03,0.3243,-0.660003662109375
2020-08-05,0.7579,-4.649993896484375
2020-08-07,0.0,-8.730010986328125
2020-08-10,0.4845,-18.960006713867188
2020-08-11,-0.14675,5.6800079345703125
2020-08-12,0.8658,10.529998779296877
2020-08-13,0.3612,-2.339996337890625
2020-08-14,0.5566,21.239990234375
2020-08-17,0.174475,10.649993896484377
2020-08-18,0.3504,-3.28997802734375
2020-08-19,0.4392,17.17999267578125
2020-08-20,0.2023,-1.010009765625
2020-08-21,0.4939,-7.399993896484375
2020-08-24,0.2125,8.160003662109375
2020-08-25,0.5061666666666667,4.829986572265625
2020-08-26,0.7003,-0.589996337890625
2020-08-27,0.7646,4.589996337890625
2020-08-28,0.8332,25.83001708984375
2020-08-31,0.1367909090909091,132.58999633789062
2020-09-01,0.3180217391304348,-34.1300048828125
2020-09-02,0.2488285714285714,-42.239990234375
2020-09-03,0.3058,-11.42999267578125
2020-09-04,0.3584333333333333,-19.010009765625
2020-09-08,0.31586,38.76998901367188
2020-09-09,0.1469,-5.16998291015625
2020-09-10,0.10115,-1.480010986328125
2020-09-14,0.0,7.42999267578125
2020-09-15,0.76065,-2.769989013671875
2020-09-16,0.2263,4.954986572265625
2020-09-17,0.4496799999999999,25.605010986328125
2020-09-18,0.0,29.739990234375
2020-09-21,0.14562,24.1300048828125
2020-09-22,0.4523,7.92999267578125
2020-09-23,0.0271666666666666,-35.54998779296875
2020-09-25,-0.17,-8.839996337890625
2020-09-28,0.38722,-22.16000366210937
2020-09-29,0.1586555555555555,4.6099853515625
2020-09-30,0.142975,12.8800048828125
2020-10-01,0.0,-0.759979248046875
2020-10-02,0.5986,3.139984130859375
2020-10-05,0.9644,-7.1199951171875
2020-10-06,0.231,2.3599853515625
2020-10-07,0.1646333333333333,-2.05999755859375
2020-10-08,0.6015199999999999,13.860015869140623
2020-10-09,0.0,-0.8699951171875
2020-10-12,-0.0977,27.249969482421875
2020-10-13,0.71355,-9.53997802734375
2020-10-14,0.44460625,27.1500244140625
2020-10-15,0.1274625,22.5999755859375
2020-10-16,0.7716,9.34002685546875
2020-10-19,0.0986666666666666,-31.32000732421875
2020-10-20,0.131425,-23.83001708984375
2020-10-21,0.3102,7.3499755859375
2020-10-22,0.2394666666666667,-9.019989013671877
2020-10-23,0.3612,6.269989013671875
2020-10-26,0.30654,21.20001220703125
2020-10-27,0.3399666666666667,-22.97998046875
2020-10-28,0.4019,-26.33001708984375
2020-11-09,0.38075,-37.22998046875
2020-11-12,0.4201,-25.060028076171875
2020-11-16,0.377,2.480010986328125
2020-11-18,0.0058499999999999,-0.75
2020-11-19,0.5267,25.30999755859375
2020-11-20,0.2762666666666666,-9.32000732421875
2020-11-23,0.0758,-2.730010986328125
2020-11-24,0.5823,16.170013427734375
2020-11-25,0.3309666666666667,27.88998413085937
2020-11-27,0.3062,6.75
2020-11-30,0.2406636363636363,-72.04998779296875
2020-12-01,0.4824111111111111,6.54998779296875
2020-12-02,0.2103666666666666,0.680023193359375
2020-12-03,0.9991,-3.529998779296875
2020-12-04,0.4122333333333333,-2.160003662109375
2020-12-07,0.30465,4.149993896484375
2020-12-08,0.5423,-26.6400146484375
2020-12-09,0.2011166666666666,12.600006103515623
2020-12-10,0.4215,-0.949981689453125
2020-12-11,0.525,-1.02001953125
2020-12-15,0.2183333333333333,4.57000732421875
2020-12-16,0.3587,-2.3800048828125
2020-12-17,0.5083666666666667,4.3900146484375
2020-12-18,0.1177999999999999,2.959991455078125
2020-12-21,0.2418599999999999,0.029998779296875
2020-12-23,0.07955,-8.709991455078125
2020-12-24,0.2416,-23.779998779296875
2020-12-28,0.3422666666666666,2.3599853515625
2020-12-29,0.0,-0.350006103515625
2020-12-30,0.3182,-16.079986572265625
2020-12-31,0.1578333333333333,22.66000366210937
2021-01-04,0.1629749999999999,0.8499755859375
2021-01-05,0.2023,-16.41998291015625
2021-01-07,-0.01925,7.1099853515625
2021-01-11,0.0772,19.100006103515625
2021-01-12,-0.01779,7.82000732421875
2021-01-13,0.0386,18.6099853515625
2021-01-19,0.08895,-11.07000732421875
2021-01-21,0.0,0.589996337890625
2021-01-22,0.0,8.42999267578125
2021-01-25,0.0258,-17.439971923828125
2021-01-26,0.0086,-3.6500244140625
2021-01-27,0.21075,7.850006103515625
2021-01-29,0.0,9.8599853515625
2021-02-01,0.4397,9.910003662109377
2021-02-02,0.0,-11.3699951171875
2021-02-03,0.0,9.510009765625
2021-02-05,0.0,-8.779998779296875
2021-02-08,0.0,19.220001220703125
2021-02-09,0.0,0.970001220703125
2021-02-10,0.0,1.769989013671875
2021-02-11,0.0714499999999999,0.339996337890625
2021-02-12,0.0,11.4000244140625
2021-02-16,0.0,-15.089996337890623
2021-02-17,0.08895,-11.510009765625
2021-02-18,0.0,-0.649993896484375
2021-02-22,-0.148,-6.17999267578125
2021-02-23,0.0,-2.92999267578125
2021-02-24,-0.2732,-20.5
2021-02-25,-0.1122599999999999,8.879974365234375
2021-02-26,0.0,36.05001831054688
2021-03-01,0.0192275862068965,-36.8699951171875
2021-03-02,0.1217380952380952,-31.220001220703125
2021-03-03,-0.0466666666666666,1.519989013671875
2021-03-04,0.1898833333333333,-5.660003662109375
2021-03-05,0.07432,-26.5
2021-03-08,0.0999,31.17999267578125
2021-03-09,0.25225,-6.079986572265625
2021-03-10,0.3856199999999999,19.1400146484375
